passage,testament
"MRK 14:18","nt"
"MRK 14:22","nt"
"MRK 14:27","nt"
"MRK 14:29","nt"
"MRK 14:3","nt"
"MRK 14:30","nt"
"MRK 14:33","nt"
"MRK 14:37","nt"
"MRK 14:43","nt"
"MRK 14:48","nt"
"MRK 14:53","nt"
"MRK 14:54","nt"
"MRK 14:55","nt"
"MRK 14:6","nt"
"MRK 14:60","nt"
"MRK 14:61","nt"
"MRK 14:62","nt"
"MRK 14:66","nt"
"MRK 14:67","nt"
"MRK 14:70","nt"
"MRK 14:72","nt"
"MRK 15:1","nt"
"MRK 15:11","nt"
"MRK 15:12","nt"
"MRK 15:14","nt"
"MRK 15:15","nt"
"MRK 15:2","nt"
"MRK 15:21","nt"
"MRK 15:32","nt"
"MRK 15:34","nt"
"MRK 15:35","nt"
"MRK 15:36","nt"
"MRK 15:37","nt"
"MRK 15:4","nt"
"MRK 15:40","nt"
"MRK 15:43","nt"
"MRK 15:44","nt"
"MRK 15:45","nt"
"MRK 15:47","nt"
"MRK 15:5","nt"
"MRK 15:7","nt"
"MRK 15:9","nt"
"MRK 16:1","nt"
"MRK 16:6","nt"
"MRK 16:7","nt"
"MRK 16:9","nt"
"MRK 2:14","nt"
"MRK 2:15","nt"
"MRK 2:17","nt"
"MRK 2:18","nt"
"MRK 2:19","nt"
"MRK 2:25","nt"
"MRK 2:26","nt"
"MRK 2:5","nt"
"MRK 2:8","nt"
"MRK 3:16","nt"
"MRK 3:17","nt"
"MRK 3:18","nt"
"MRK 3:19","nt"
"MRK 3:7","nt"
"MRK 5:15","nt"
"MRK 5:20","nt"
"MRK 5:21","nt"
"MRK 5:22","nt"
"MRK 5:27","nt"
"MRK 5:30","nt"
"MRK 5:36","nt"
"MRK 5:37","nt"
"MRK 5:6","nt"
"MRK 5:7","nt"
"MRK 6:14","nt"
"MRK 6:15","nt"
"MRK 6:16","nt"
"MRK 6:17","nt"
"MRK 6:18","nt"
"MRK 6:19","nt"
"MRK 6:20","nt"
"MRK 6:21","nt"
"MRK 6:22","nt"
"MRK 6:24","nt"
"MRK 6:25","nt"
"MRK 6:3","nt"
"MRK 6:30","nt"
"MRK 6:34","nt"
"MRK 6:4","nt"
"MRK 7:10","nt"
"MRK 7:27","nt"
"MRK 7:6","nt"
"MRK 8:1","nt"
"MRK 8:15","nt"
"MRK 8:17","nt"
"MRK 8:27","nt"
"MRK 8:28","nt"
"MRK 8:29","nt"
"MRK 8:32","nt"
"MRK 8:33","nt"
"MRK 9:11","nt"
"MRK 9:12","nt"
"MRK 9:13","nt"
"MRK 9:2","nt"
"MRK 9:23","nt"
"MRK 9:25","nt"
"MRK 9:27","nt"
"MRK 9:38","nt"
"MRK 9:39","nt"
"MRK 9:4","nt"
"MRK 9:41","nt"
"MRK 9:5","nt"
"MRK 9:8","nt"
"NAH 1:1","ot"
"NAH 1:15","ot"
"NAH 2:2","ot"
"NEH 1:1","ot"
"NEH 1:2","ot"
"NEH 1:6","ot"
"NEH 1:7","ot"
"NEH 1:8","ot"
"NEH 10:1","ot"
"NEH 10:10","ot"
"NEH 10:11","ot"
"NEH 10:12","ot"
"NEH 10:13","ot"
"NEH 10:14","ot"
"NEH 10:15","ot"
"NEH 10:16","ot"
"NEH 10:17","ot"
"NEH 10:18","ot"
"NEH 10:19","ot"
"NEH 10:2","ot"
"NEH 10:20","ot"
"NEH 10:21","ot"
"NEH 10:22","ot"
"NEH 10:23","ot"
"NEH 10:24","ot"
"NEH 10:25","ot"
"NEH 10:26","ot"
"NEH 10:27","ot"
"NEH 10:28","ot"
"NEH 10:29","ot"
"NEH 10:3","ot"
"NEH 10:33","ot"
"NEH 10:34","ot"
"NEH 10:37","ot"
"NEH 10:38","ot"
"NEH 10:39","ot"
"NEH 10:4","ot"
"NEH 10:5","ot"
"NEH 10:6","ot"
"NEH 10:7","ot"
"NEH 10:8","ot"
"NEH 10:9","ot"
"NEH 11:10","ot"
"NEH 11:11","ot"
"NEH 11:12","ot"
"NEH 11:13","ot"
"NEH 11:14","ot"
"NEH 11:15","ot"
"NEH 11:16","ot"
"NEH 11:17","ot"
"NEH 11:18","ot"
"NEH 11:19","ot"
"NEH 11:20","ot"
"NEH 11:21","ot"
"NEH 11:22","ot"
"NEH 11:24","ot"
"NEH 11:25","ot"
"NEH 11:3","ot"
"NEH 11:31","ot"
"NEH 11:36","ot"
"NEH 11:4","ot"
"NEH 11:5","ot"
"NEH 11:6","ot"
"NEH 11:7","ot"
"NEH 11:8","ot"
"NEH 11:9","ot"
"NEH 12:1","ot"
"NEH 12:10","ot"
"NEH 12:11","ot"
"NEH 12:12","ot"
"NEH 12:13","ot"
"NEH 12:14","ot"
"NEH 12:15","ot"
"NEH 12:16","ot"
"NEH 12:17","ot"
"NEH 12:18","ot"
"NEH 12:19","ot"
"NEH 12:2","ot"
"NEH 12:20","ot"
"NEH 12:21","ot"
"NEH 12:22","ot"
"NEH 12:23","ot"
"NEH 12:24","ot"
"NEH 12:25","ot"
"NEH 12:26","ot"
"NEH 12:27","ot"
"NEH 12:3","ot"
"NEH 12:30","ot"
"NEH 12:31","ot"
"NEH 12:32","ot"
"NEH 12:33","ot"
"NEH 12:34","ot"
"NEH 12:35","ot"
"NEH 12:36","ot"
"NEH 12:37","ot"
"NEH 12:4","ot"
"NEH 12:41","ot"
"NEH 12:42","ot"
"NEH 12:44","ot"
"NEH 12:45","ot"
"NEH 12:46","ot"
"NEH 12:47","ot"
"NEH 12:5","ot"
"NEH 12:6","ot"
"NEH 12:7","ot"
"NEH 12:8","ot"
"NEH 12:9","ot"
"NEH 13:1","ot"
"NEH 13:10","ot"
"NEH 13:12","ot"
"NEH 13:13","ot"
"NEH 13:15","ot"
"NEH 13:16","ot"
"NEH 13:17","ot"
"NEH 13:18","ot"
"NEH 13:2","ot"
"NEH 13:22","ot"
"NEH 13:23","ot"
"NEH 13:26","ot"
"NEH 13:28","ot"
"NEH 13:29","ot"
"NEH 13:3","ot"
"NEH 13:30","ot"
"NEH 13:4","ot"
"NEH 13:5","ot"
"NEH 13:6","ot"
"NEH 13:7","ot"
"NEH 13:8","ot"
"NEH 2:1","ot"
"NEH 2:10","ot"
"NEH 2:16","ot"
"NEH 2:19","ot"
"NEH 2:5","ot"
"NEH 2:7","ot"
"NEH 2:8","ot"
"NEH 3:1","ot"
"NEH 3:10","ot"
"NEH 3:11","ot"
"NEH 3:12","ot"
"NEH 3:13","ot"
"NEH 3:14","ot"
"NEH 3:15","ot"
"NEH 3:16","ot"
"NEH 3:17","ot"
"NEH 3:18","ot"
"NEH 3:19","ot"
"NEH 3:2","ot"
"NEH 3:20","ot"
"NEH 3:21","ot"
"NEH 3:23","ot"
"NEH 3:24","ot"
"NEH 3:25","ot"
"NEH 3:29","ot"
"NEH 3:3","ot"
"NEH 3:30","ot"
"NEH 3:31","ot"
"NEH 3:4","ot"
"NEH 3:6","ot"
"NEH 3:7","ot"
"NEH 3:8","ot"
"NEH 3:9","ot"
"NEH 4:1","ot"
"NEH 4:10","ot"
"NEH 4:12","ot"
"NEH 4:16","ot"
"NEH 4:2","ot"
"NEH 4:3","ot"
"NEH 4:7","ot"
"NEH 5:1","ot"
"NEH 5:14","ot"
"NEH 5:17","ot"
"NEH 5:8","ot"
"NEH 6:1","ot"
"NEH 6:10","ot"
"NEH 6:12","ot"
"NEH 6:14","ot"
"NEH 6:17","ot"
"NEH 6:18","ot"
"NEH 6:19","ot"
"NEH 6:2","ot"
"NEH 6:5","ot"
"NEH 6:6","ot"
"NEH 6:7","ot"
"NEH 7:1","ot"
"NEH 7:10","ot"
"NEH 7:11","ot"
"NEH 7:12","ot"
"NEH 7:13","ot"
"NEH 7:14","ot"
"NEH 7:15","ot"
"NEH 7:16","ot"
"NEH 7:17","ot"
"NEH 7:18","ot"
"NEH 7:19","ot"
"NEH 7:2","ot"
"NEH 7:20","ot"
"NEH 7:21","ot"
"NEH 7:22","ot"
"NEH 7:23","ot"
"NEH 7:24","ot"
"NEH 7:34","ot"
"NEH 7:35","ot"
"NEH 7:39","ot"
"NEH 7:40","ot"
"NEH 7:41","ot"
"NEH 7:42","ot"
"NEH 7:43","ot"
"NEH 7:44","ot"
"NEH 7:45","ot"
"NEH 7:46","ot"
"NEH 7:47","ot"
"NEH 7:48","ot"
"NEH 7:49","ot"
"NEH 7:50","ot"
"NEH 7:51","ot"
"NEH 7:52","ot"
"NEH 7:53","ot"
"NEH 7:54","ot"
"NEH 7:55","ot"
"NEH 7:56","ot"
"NEH 7:57","ot"
"NEH 7:58","ot"
"NEH 7:59","ot"
"NEH 7:6","ot"
"NEH 7:60","ot"
"NEH 7:61","ot"
"NEH 7:62","ot"
"NEH 7:63","ot"
"NEH 7:7","ot"
"NEH 7:73","ot"
"NEH 7:8","ot"
"NEH 7:9","ot"
"NEH 8:1","ot"
"NEH 8:11","ot"
"NEH 8:13","ot"
"NEH 8:14","ot"
"NEH 8:17","ot"
"NEH 8:2","ot"
"NEH 8:4","ot"
"NEH 8:5","ot"
"NEH 8:6","ot"
"NEH 8:7","ot"
"NEH 8:9","ot"
"NEH 9:1","ot"
"NEH 9:14","ot"
"NEH 9:2","ot"
"NEH 9:22","ot"
"NEH 9:38","ot"
"NEH 9:4","ot"
"NEH 9:5","ot"
"NEH 9:7","ot"
"NEH 9:8","ot"
"NUM 1:1","ot"
"NUM 1:10","ot"
"NUM 1:11","ot"
"NUM 1:12","ot"
"NUM 1:13","ot"
"NUM 1:14","ot"
"NUM 1:15","ot"
"NUM 1:16","ot"
"NUM 1:17","ot"
"NUM 1:19","ot"
"NUM 1:2","ot"
"NUM 1:20","ot"
"NUM 1:21","ot"
"NUM 1:22","ot"
"NUM 1:23","ot"
"NUM 1:24","ot"
"NUM 1:25","ot"
"NUM 1:26","ot"
"NUM 1:27","ot"
"NUM 1:28","ot"
"NUM 1:29","ot"
"NUM 1:3","ot"
"NUM 1:30","ot"
"NUM 1:31","ot"
"NUM 1:32","ot"
"NUM 1:33","ot"
"NUM 1:34","ot"
"NUM 1:35","ot"
"NUM 1:36","ot"
"NUM 1:37","ot"
"NUM 1:40","ot"
"NUM 1:41","ot"
"NUM 1:42","ot"
"NUM 1:43","ot"
"NUM 1:44","ot"
"NUM 1:45","ot"
"NUM 1:47","ot"
"NUM 1:48","ot"
"NUM 1:49","ot"
"NUM 1:5","ot"
"NUM 1:50","ot"
"NUM 1:51","ot"
"NUM 1:52","ot"
"NUM 1:53","ot"
"NUM 1:54","ot"
"NUM 1:6","ot"
"NUM 1:7","ot"
"NUM 1:8","ot"
"NUM 1:9","ot"
"NUM 10:1","ot"
"NUM 10:12","ot"
"NUM 10:13","ot"
"NUM 10:14","ot"
"NUM 10:15","ot"
"NUM 10:16","ot"
"NUM 10:17","ot"
"NUM 10:18","ot"
"NUM 10:19","ot"
"NUM 10:20","ot"
"NUM 10:21","ot"
"NUM 10:22","ot"
"NUM 10:23","ot"
"NUM 10:24","ot"
"NUM 10:25","ot"
"NUM 10:26","ot"
"NUM 10:27","ot"
"NUM 10:28","ot"
"NUM 10:29","ot"
"NUM 10:35","ot"
"NUM 10:36","ot"
"NUM 10:4","ot"
"NUM 10:8","ot"
"NUM 11:10","ot"
"NUM 11:11","ot"
"NUM 11:16","ot"
"NUM 11:2","ot"
"NUM 11:21","ot"
"NUM 11:23","ot"
"NUM 11:24","ot"
"NUM 11:26","ot"
"NUM 11:27","ot"
"NUM 11:28","ot"
"NUM 11:29","ot"
"NUM 11:30","ot"
"NUM 11:4","ot"
"NUM 12:1","ot"
"NUM 12:10","ot"
"NUM 12:11","ot"
"NUM 12:13","ot"
"NUM 12:14","ot"
"NUM 12:15","ot"
"NUM 12:2","ot"
"NUM 12:3","ot"
"NUM 12:4","ot"
"NUM 12:5","ot"
"NUM 12:7","ot"
"NUM 12:8","ot"
"NUM 13:1","ot"
"NUM 13:10","ot"
"NUM 13:11","ot"
"NUM 13:12","ot"
"NUM 13:13","ot"
"NUM 13:14","ot"
"NUM 13:15","ot"
"NUM 13:16","ot"
"NUM 13:17","ot"
"NUM 13:2","ot"
"NUM 13:22","ot"
"NUM 13:24","ot"
"NUM 13:26","ot"
"NUM 13:28","ot"
"NUM 13:29","ot"
"NUM 13:3","ot"
"NUM 13:30","ot"
"NUM 13:32","ot"
"NUM 13:33","ot"
"NUM 13:4","ot"
"NUM 13:5","ot"
"NUM 13:6","ot"
"NUM 13:7","ot"
"NUM 13:8","ot"
"NUM 13:9","ot"
"NUM 14:10","ot"
"NUM 14:11","ot"
"NUM 14:13","ot"
"NUM 14:2","ot"
"NUM 14:24","ot"
"NUM 14:26","ot"
"NUM 14:27","ot"
"NUM 14:30","ot"
"NUM 14:36","ot"
"NUM 14:38","ot"
"NUM 14:39","ot"
"NUM 14:41","ot"
"NUM 14:44","ot"
"NUM 14:5","ot"
"NUM 14:6","ot"
"NUM 14:7","ot"
"NUM 15:1","ot"
"NUM 15:17","ot"
"NUM 15:18","ot"
"NUM 15:2","ot"
"NUM 15:22","ot"
"NUM 15:23","ot"
"NUM 15:25","ot"
"NUM 15:26","ot"
"NUM 15:29","ot"
"NUM 15:32","ot"
"NUM 15:33","ot"
"NUM 15:35","ot"
"NUM 15:36","ot"
"NUM 15:37","ot"
"NUM 15:38","ot"
"NUM 16:1","ot"
"NUM 16:10","ot"
"NUM 16:11","ot"
"NUM 16:12","ot"
"NUM 16:15","ot"
"NUM 16:16","ot"
"NUM 16:17","ot"
"NUM 16:18","ot"
"NUM 16:19","ot"
"NUM 16:2","ot"
"NUM 16:20","ot"
"NUM 16:23","ot"
"NUM 16:24","ot"
"NUM 16:25","ot"
"NUM 16:27","ot"
"NUM 16:28","ot"
"NUM 16:3","ot"
"NUM 16:32","ot"
"NUM 16:34","ot"
"NUM 16:36","ot"
"NUM 16:37","ot"
"NUM 16:38","ot"
"NUM 16:39","ot"
"NUM 16:4","ot"
"NUM 16:40","ot"
"NUM 16:41","ot"
"NUM 16:42","ot"
"NUM 16:43","ot"
"NUM 16:44","ot"
"NUM 16:46","ot"
"NUM 16:47","ot"
"NUM 16:49","ot"
"NUM 16:5","ot"
"NUM 16:50","ot"
"NUM 16:6","ot"
"NUM 16:7","ot"
"NUM 16:8","ot"
"NUM 16:9","ot"
"NUM 17:1","ot"
"NUM 17:10","ot"
"NUM 17:11","ot"
"NUM 17:12","ot"
"NUM 17:2","ot"
"NUM 17:3","ot"
"NUM 17:5","ot"
"NUM 17:6","ot"
"NUM 17:7","ot"
"NUM 17:8","ot"
"NUM 17:9","ot"
"NUM 18:1","ot"
"NUM 18:11","ot"
"NUM 18:14","ot"
"NUM 18:19","ot"
"NUM 18:2","ot"
"NUM 18:20","ot"
"NUM 18:21","ot"
"NUM 18:22","ot"
"NUM 18:23","ot"
"NUM 18:24","ot"
"NUM 18:25","ot"
"NUM 18:26","ot"
"NUM 18:28","ot"
"NUM 18:30","ot"
"NUM 18:32","ot"
"NUM 18:5","ot"
"NUM 18:6","ot"
"NUM 18:8","ot"
"NUM 19:1","ot"
"NUM 19:10","ot"
"NUM 19:13","ot"
"NUM 19:2","ot"
"NUM 19:3","ot"
"NUM 19:4","ot"
"NUM 19:9","ot"
"NUM 2:1","ot"
"NUM 2:10","ot"
"NUM 2:12","ot"
"NUM 2:14","ot"
"NUM 2:16","ot"
"NUM 2:17","ot"
"NUM 2:18","ot"
"NUM 2:2","ot"
"NUM 2:20","ot"
"NUM 2:22","ot"
"NUM 2:24","ot"
"NUM 2:25","ot"
"NUM 2:27","ot"
"NUM 2:29","ot"
"NUM 2:3","ot"
"NUM 2:32","ot"
"NUM 2:33","ot"
"NUM 2:34","ot"
"NUM 2:5","ot"
"NUM 2:7","ot"
"NUM 2:9","ot"
"NUM 20:1","ot"
"NUM 20:10","ot"
"NUM 20:11","ot"
"NUM 20:12","ot"
"NUM 20:13","ot"
"NUM 20:14","ot"
"NUM 20:19","ot"
"NUM 20:2","ot"
"NUM 20:21","ot"
"NUM 20:22","ot"
"NUM 20:23","ot"
"NUM 20:24","ot"
"NUM 20:25","ot"
"NUM 20:26","ot"
"NUM 20:27","ot"
"NUM 20:28","ot"
"NUM 20:29","ot"
"NUM 20:3","ot"
"NUM 20:6","ot"
"NUM 20:7","ot"
"NUM 20:8","ot"
"NUM 20:9","ot"
"NUM 21:1","ot"
"NUM 21:10","ot"
"NUM 21:16","ot"
"NUM 21:17","ot"
"NUM 21:2","ot"
"NUM 21:21","ot"
"NUM 21:23","ot"
"NUM 21:24","ot"
"NUM 21:25","ot"
"NUM 21:26","ot"
"NUM 21:27","ot"
"NUM 21:28","ot"
"NUM 21:29","ot"
"NUM 21:3","ot"
"NUM 21:31","ot"
"NUM 21:32","ot"
"NUM 21:33","ot"
"NUM 21:34","ot"
"NUM 21:5","ot"
"NUM 21:6","ot"
"NUM 21:7","ot"
"NUM 21:8","ot"
"NUM 21:9","ot"
"NUM 22:1","ot"
"NUM 22:10","ot"
"NUM 22:12","ot"
"NUM 22:13","ot"
"NUM 22:14","ot"
"NUM 22:15","ot"
"NUM 22:16","ot"
"NUM 22:18","ot"
"NUM 22:2","ot"
"NUM 22:20","ot"
"NUM 22:21","ot"
"NUM 22:23","ot"
"NUM 22:25","ot"
"NUM 22:27","ot"
"NUM 22:28","ot"
"NUM 22:29","ot"
"NUM 22:3","ot"
"NUM 22:30","ot"
"NUM 22:31","ot"
"NUM 22:34","ot"
"NUM 22:35","ot"
"NUM 22:36","ot"
"NUM 22:37","ot"
"NUM 22:38","ot"
"NUM 22:39","ot"
"NUM 22:4","ot"
"NUM 22:40","ot"
"NUM 22:41","ot"
"NUM 22:5","ot"
"NUM 22:7","ot"
"NUM 22:8","ot"
"NUM 22:9","ot"
"NUM 23:1","ot"
"NUM 23:10","ot"
"NUM 23:11","ot"
"NUM 23:13","ot"
"NUM 23:15","ot"
"NUM 23:16","ot"
"NUM 23:17","ot"
"NUM 23:18","ot"
"NUM 23:2","ot"
"NUM 23:21","ot"
"NUM 23:23","ot"
"NUM 23:25","ot"
"NUM 23:26","ot"
"NUM 23:27","ot"
"NUM 23:28","ot"
"NUM 23:29","ot"
"NUM 23:3","ot"
"NUM 23:30","ot"
"NUM 23:4","ot"
"NUM 23:5","ot"
"NUM 23:7","ot"
"NUM 24:1","ot"
"NUM 24:10","ot"
"NUM 24:12","ot"
"NUM 24:13","ot"
"NUM 24:15","ot"
"NUM 24:17","ot"
"NUM 24:18","ot"
"NUM 24:19","ot"
"NUM 24:2","ot"
"NUM 24:24","ot"
"NUM 24:25","ot"
"NUM 24:3","ot"
"NUM 24:5","ot"
"NUM 24:7","ot"
"NUM 25:1","ot"
"NUM 25:10","ot"
"NUM 25:11","ot"
"NUM 25:13","ot"
"NUM 25:14","ot"
"NUM 25:15","ot"
"NUM 25:16","ot"
"NUM 25:18","ot"
"NUM 25:3","ot"
"NUM 25:4","ot"
"NUM 25:5","ot"
"NUM 25:6","ot"
"NUM 25:7","ot"
"NUM 25:8","ot"
"NUM 26:1","ot"
"NUM 26:10","ot"
"NUM 26:11","ot"
"NUM 26:12","ot"
"NUM 26:13","ot"
"NUM 26:14","ot"
"NUM 26:15","ot"
"NUM 26:16","ot"
"NUM 26:17","ot"
"NUM 26:18","ot"
"NUM 26:19","ot"
"NUM 26:2","ot"
"NUM 26:20","ot"
"NUM 26:21","ot"
"NUM 26:22","ot"
"NUM 26:23","ot"
"NUM 26:24","ot"
"NUM 26:25","ot"
"NUM 26:26","ot"
"NUM 26:27","ot"
"NUM 26:28","ot"
"NUM 26:29","ot"
"NUM 26:3","ot"
"NUM 26:30","ot"
"NUM 26:31","ot"
"NUM 26:32","ot"
"NUM 26:33","ot"
"NUM 26:34","ot"
"NUM 26:35","ot"
"NUM 26:36","ot"
"NUM 26:37","ot"
"NUM 26:38","ot"
"NUM 26:39","ot"
"NUM 26:4","ot"
"NUM 26:40","ot"
"NUM 26:41","ot"
"NUM 26:42","ot"
"NUM 26:43","ot"
"NUM 26:44","ot"
"NUM 26:45","ot"
"NUM 26:46","ot"
"NUM 26:47","ot"
"NUM 26:48","ot"
"NUM 26:49","ot"
"NUM 26:5","ot"
"NUM 26:50","ot"
"NUM 26:51","ot"
"NUM 26:52","ot"
"NUM 26:57","ot"
"NUM 26:58","ot"
"NUM 26:59","ot"
"NUM 26:6","ot"
"NUM 26:60","ot"
"NUM 26:61","ot"
"NUM 26:62","ot"
"NUM 26:63","ot"
"NUM 26:64","ot"
"NUM 26:65","ot"
"NUM 26:7","ot"
"NUM 26:8","ot"
"NUM 26:9","ot"
"NUM 27:1","ot"
"NUM 27:11","ot"
"NUM 27:12","ot"
"NUM 27:13","ot"
"NUM 27:15","ot"
"NUM 27:18","ot"
"NUM 27:19","ot"
"NUM 27:2","ot"
"NUM 27:20","ot"
"NUM 27:21","ot"
"NUM 27:22","ot"
"NUM 27:23","ot"
"NUM 27:3","ot"
"NUM 27:5","ot"
"NUM 27:6","ot"
"NUM 27:7","ot"
"NUM 27:8","ot"
"NUM 28:1","ot"
"NUM 28:2","ot"
"NUM 29:40","ot"
"NUM 3:1","ot"
"NUM 3:10","ot"
"NUM 3:11","ot"
"NUM 3:12","ot"
"NUM 3:13","ot"
"NUM 3:14","ot"
"NUM 3:15","ot"
"NUM 3:16","ot"
"NUM 3:17","ot"
"NUM 3:18","ot"
"NUM 3:19","ot"
"NUM 3:2","ot"
"NUM 3:20","ot"
"NUM 3:21","ot"
"NUM 3:23","ot"
"NUM 3:24","ot"
"NUM 3:25","ot"
"NUM 3:27","ot"
"NUM 3:29","ot"
"NUM 3:3","ot"
"NUM 3:30","ot"
"NUM 3:32","ot"
"NUM 3:33","ot"
"NUM 3:35","ot"
"NUM 3:36","ot"
"NUM 3:38","ot"
"NUM 3:39","ot"
"NUM 3:4","ot"
"NUM 3:40","ot"
"NUM 3:41","ot"
"NUM 3:42","ot"
"NUM 3:44","ot"
"NUM 3:45","ot"
"NUM 3:46","ot"
"NUM 3:48","ot"
"NUM 3:49","ot"
"NUM 3:5","ot"
"NUM 3:50","ot"
"NUM 3:51","ot"
"NUM 3:6","ot"
"NUM 3:8","ot"
"NUM 3:9","ot"
"NUM 30:1","ot"
"NUM 30:16","ot"
"NUM 31:1","ot"
"NUM 31:12","ot"
"NUM 31:13","ot"
"NUM 31:14","ot"
"NUM 31:15","ot"
"NUM 31:16","ot"
"NUM 31:2","ot"
"NUM 31:21","ot"
"NUM 31:25","ot"
"NUM 31:26","ot"
"NUM 31:29","ot"
"NUM 31:3","ot"
"NUM 31:30","ot"
"NUM 31:31","ot"
"NUM 31:4","ot"
"NUM 31:41","ot"
"NUM 31:42","ot"
"NUM 31:47","ot"
"NUM 31:48","ot"
"NUM 31:49","ot"
"NUM 31:5","ot"
"NUM 31:51","ot"
"NUM 31:54","ot"
"NUM 31:6","ot"
"NUM 31:7","ot"
"NUM 31:8","ot"
"NUM 31:9","ot"
"NUM 32:1","ot"
"NUM 32:11","ot"
"NUM 32:12","ot"
"NUM 32:13","ot"
"NUM 32:14","ot"
"NUM 32:17","ot"
"NUM 32:18","ot"
"NUM 32:2","ot"
"NUM 32:20","ot"
"NUM 32:22","ot"
"NUM 32:25","ot"
"NUM 32:28","ot"
"NUM 32:29","ot"
"NUM 32:31","ot"
"NUM 32:33","ot"
"NUM 32:34","ot"
"NUM 32:37","ot"
"NUM 32:39","ot"
"NUM 32:4","ot"
"NUM 32:40","ot"
"NUM 32:41","ot"
"NUM 32:42","ot"
"NUM 32:6","ot"
"NUM 32:7","ot"
"NUM 32:9","ot"
"NUM 33:1","ot"
"NUM 33:2","ot"
"NUM 33:3","ot"
"NUM 33:38","ot"
"NUM 33:39","ot"
"NUM 33:40","ot"
"NUM 33:5","ot"
"NUM 33:50","ot"
"NUM 33:51","ot"
"NUM 34:1","ot"
"NUM 34:13","ot"
"NUM 34:14","ot"
"NUM 34:16","ot"
"NUM 34:17","ot"
"NUM 34:19","ot"
"NUM 34:2","ot"
"NUM 34:20","ot"
"NUM 34:21","ot"
"NUM 34:22","ot"
"NUM 34:23","ot"
"NUM 34:24","ot"
"NUM 34:25","ot"
"NUM 34:26","ot"
"NUM 34:27","ot"
"NUM 34:28","ot"
"NUM 34:29","ot"
"NUM 35:1","ot"
"NUM 35:10","ot"
"NUM 35:15","ot"
"NUM 35:2","ot"
"NUM 35:34","ot"
"NUM 35:4","ot"
"NUM 35:6","ot"
"NUM 35:7","ot"
"NUM 35:8","ot"
"NUM 35:9","ot"
"NUM 36:1","ot"
"NUM 36:10","ot"
"NUM 36:11","ot"
"NUM 36:12","ot"
"NUM 36:13","ot"
"NUM 36:2","ot"
"NUM 36:3","ot"
"NUM 36:4","ot"
"NUM 36:5","ot"
"NUM 36:6","ot"
"NUM 36:7","ot"
"NUM 36:8","ot"
"NUM 36:9","ot"
"NUM 4:1","ot"
"NUM 4:15","ot"
"NUM 4:16","ot"
"NUM 4:17","ot"
"NUM 4:18","ot"
"NUM 4:19","ot"
"NUM 4:2","ot"
"NUM 4:21","ot"
"NUM 4:22","ot"
"NUM 4:24","ot"
"NUM 4:27","ot"
"NUM 4:28","ot"
"NUM 4:29","ot"
"NUM 4:33","ot"
"NUM 4:34","ot"
"NUM 4:37","ot"
"NUM 4:38","ot"
"NUM 4:4","ot"
"NUM 4:41","ot"
"NUM 4:42","ot"
"NUM 4:45","ot"
"NUM 4:46","ot"
"NUM 4:49","ot"
"NUM 4:5","ot"
"NUM 5:1","ot"
"NUM 5:11","ot"
"NUM 5:12","ot"
"NUM 5:2","ot"
"NUM 5:4","ot"
"NUM 5:5","ot"
"NUM 5:6","ot"
"NUM 5:9","ot"
"NUM 6:1","ot"
"NUM 6:2","ot"
"NUM 6:22","ot"
"NUM 6:23","ot"
"NUM 6:27","ot"
"NUM 7:1","ot"
"NUM 7:11","ot"
"NUM 7:12","ot"
"NUM 7:17","ot"
"NUM 7:18","ot"
"NUM 7:2","ot"
"NUM 7:23","ot"
"NUM 7:24","ot"
"NUM 7:29","ot"
"NUM 7:30","ot"
"NUM 7:35","ot"
"NUM 7:36","ot"
"NUM 7:4","ot"
"NUM 7:41","ot"
"NUM 7:42","ot"
"NUM 7:47","ot"
"NUM 7:48","ot"
"NUM 7:5","ot"
"NUM 7:53","ot"
"NUM 7:54","ot"
"NUM 7:59","ot"
"NUM 7:6","ot"
"NUM 7:60","ot"
"NUM 7:65","ot"
"NUM 7:66","ot"
"NUM 7:7","ot"
"NUM 7:71","ot"
"NUM 7:72","ot"
"NUM 7:77","ot"
"NUM 7:78","ot"
"NUM 7:8","ot"
"NUM 7:83","ot"
"NUM 7:84","ot"
"NUM 7:89","ot"
"NUM 7:9","ot"
"NUM 8:1","ot"
"NUM 8:10","ot"
"NUM 8:11","ot"
"NUM 8:12","ot"
"NUM 8:13","ot"
"NUM 8:14","ot"
"NUM 8:15","ot"
"NUM 8:16","ot"
"NUM 8:17","ot"
"NUM 8:18","ot"
"NUM 8:19","ot"
"NUM 8:2","ot"
"NUM 8:20","ot"
"NUM 8:21","ot"
"NUM 8:22","ot"
"NUM 8:23","ot"
"NUM 8:24","ot"
"NUM 8:26","ot"
"NUM 8:3","ot"
"NUM 8:4","ot"
"NUM 8:5","ot"
"NUM 8:6","ot"
"NUM 8:9","ot"
"NUM 9:1","ot"
"NUM 9:10","ot"
"NUM 9:17","ot"
"NUM 9:18","ot"
"NUM 9:19","ot"
"NUM 9:2","ot"
"NUM 9:22","ot"
"NUM 9:23","ot"
"NUM 9:4","ot"
"NUM 9:5","ot"
"NUM 9:6","ot"
"NUM 9:7","ot"
"NUM 9:8","ot"
"NUM 9:9","ot"
"OBA 1:1","ot"
"OBA 1:10","ot"
"OBA 1:12","ot"
"OBA 1:17","ot"
"OBA 1:18","ot"
"OBA 1:19","ot"
