person_id,canonical_chinese,canonical_greek,latinized,sex,status,identity_group,testament,nt_ref_count,ot_ref_count,bible_ref_count
"person-000793","便·亥伊勒","","Ben-hail","male","accepted","ot-idgrp-otc-0440","ot","0","1","1"
"person-000794","便·哈南","","Ben-hanan","male","accepted","ot-idgrp-otc-0441","ot","0","1","1"
"person-000795","便·希悉","","Ben-hesed","male","accepted","ot-idgrp-otc-0442","ot","0","1","1"
"person-000796","便·户珥","","Ben-hur","male","accepted","ot-idgrp-otc-0443","ot","0","1","1"
"person-000797","便·梭黑","","Ben-zoheth","male","accepted","ot-idgrp-otc-0444","ot","0","1","1"
"person-000798","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0446","ot","0","5","5"
"person-000799","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0447","ot","0","1","1"
"person-000800","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0448","ot","0","1","1"
"person-000801","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0449","ot","0","1","1"
"person-000802","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0450","ot","0","1","1"
"person-000803","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0451","ot","0","3","3"
"person-000804","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0452","ot","0","23","23"
"person-000805","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0453","ot","0","2","2"
"person-000806","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0454","ot","0","1","1"
"person-000807","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0455","ot","0","1","1"
"person-000808","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0456","ot","0","1","1"
"person-000809","比拿雅","","Benaiah","male","accepted","ot-idgrp-otc-0457","ot","0","1","1"
"person-000810","比尼努","","Beninu","male","accepted","ot-idgrp-otc-0458","ot","0","1","1"
"person-000811","便雅悯","","Benjamin","male","accepted","ot-idgrp-otc-0459","ot","0","1","1"
"person-000812","便雅悯","","Benjamin","male","accepted","ot-idgrp-otc-0460","ot","0","1","1"
"person-000813","便雅悯","","Benjamin","male","accepted","ot-idgrp-otc-0462","ot","0","1","1"
"person-000814","便雅悯","","Benjamin","male","accepted","ot-idgrp-otc-0463","ot","0","1","1"
"person-000815","比挪","","Beno","male","accepted","ot-idgrp-otc-0464","ot","0","2","2"
"person-000816","比珥","","Beor","male","accepted","ot-idgrp-otc-0465","ot","0","2","2"
"person-000817","比拉","","Bera","male","accepted","ot-idgrp-otc-0467","ot","0","1","1"
"person-000818","比拉迦","","Beracah","male","accepted","ot-idgrp-otc-0468","ot","0","1","1"
"person-000819","比拉雅","","Beraiah","male","accepted","ot-idgrp-otc-0469","ot","0","1","1"
"person-000820","比利家","","Berechiah","male","accepted","ot-idgrp-otc-0470","ot","0","1","1"
"person-000821","比利家","","Berechiah","male","accepted","ot-idgrp-otc-0471","ot","0","3","3"
"person-000822","比利家","","Berechiah","male","accepted","ot-idgrp-otc-0472","ot","0","1","1"
"person-000823","比利家","","Berechiah","male","accepted","ot-idgrp-otc-0473","ot","0","1","1"
"person-000824","比利迦","","Berechiah","male","accepted","ot-idgrp-otc-0474","ot","0","3","3"
"person-000825","比利家","","Berechiah","male","accepted","ot-idgrp-otc-0475","ot","0","2","2"
"person-000826","比列","","Bered","male","accepted","ot-idgrp-otc-0476","ot","0","1","1"
"person-000827","比利","","Beri","male","accepted","ot-idgrp-otc-0477","ot","0","1","1"
"person-000828","比利亚","","Beriah","male","accepted","ot-idgrp-otc-0478","ot","0","2","2"
"person-000829","比利亚","","Beriah","male","accepted","ot-idgrp-otc-0479","ot","0","1","1"
"person-000830","比利亚","","Beriah","male","accepted","ot-idgrp-otc-0480","ot","0","2","2"
"person-000831","比利亚","","Beriah","male","accepted","ot-idgrp-otc-0481","ot","0","5","5"
"person-000832","比赛","","Besai","male","accepted","ot-idgrp-otc-0482","ot","0","2","2"
"person-000833","比所玳","","Besodeiah","male","accepted","ot-idgrp-otc-0483","ot","0","1","1"
"person-000834","伯拉巴","","Beth-rapha","male","accepted","ot-idgrp-otc-0484","ot","0","1","1"
"person-000835","彼土利","","Bethuel","male","accepted","ot-idgrp-otc-0485","ot","0","9","9"
"person-000836","比赛","","Bezai","male","accepted","ot-idgrp-otc-0486","ot","0","2","2"
"person-000837","比赛","","Bezai","male","accepted","ot-idgrp-otc-0487","ot","0","1","1"
"person-000838","比撒列","","Bezalel","male","accepted","ot-idgrp-otc-0488","ot","0","8","8"
"person-000839","比撒列","","Bezalel","male","accepted","ot-idgrp-otc-0489","ot","0","1","1"
"person-000840","比悉","","Bezer","male","accepted","ot-idgrp-otc-0490","ot","0","1","1"
"person-000841","比基利","","Bichri","male","accepted","ot-idgrp-otc-0491","ot","0","9","9"
"person-000842","毕甲","","Bidkar","male","accepted","ot-idgrp-otc-0492","ot","0","1","1"
"person-000843","比革他","","Bigtha","male","accepted","ot-idgrp-otc-0493","ot","0","1","1"
"person-000844","辟探","","Bigthan","male","accepted","ot-idgrp-otc-0494","ot","0","2","2"
"person-000845","比革瓦伊","","Bigvai","male","accepted","ot-idgrp-otc-0495","ot","0","3","3"
"person-000846","比革瓦伊","","Bigvai","male","accepted","ot-idgrp-otc-0496","ot","0","2","2"
"person-000847","比革瓦伊","","Bigvai","male","accepted","ot-idgrp-otc-0497","ot","0","1","1"
"person-000848","比勒达","","Bildad","male","accepted","ot-idgrp-otc-0498","ot","0","5","5"
"person-000849","璧迦","","Bilgah","male","accepted","ot-idgrp-otc-0499","ot","0","1","1"
"person-000850","璧迦","","Bilgah","male","accepted","ot-idgrp-otc-0500","ot","0","3","3"
"person-000851","辟拉","","Bilhah","female","accepted","ot-idgrp-otc-0501","ot","0","10","10"
"person-000852","比勒罕","","Bilhan","male","accepted","ot-idgrp-otc-0502","ot","0","1","1"
"person-000853","辟罕","","Bilhan","male","accepted","ot-idgrp-otc-0503","ot","0","2","2"
"person-000854","必珊","","Bilshan","male","accepted","ot-idgrp-otc-0504","ot","0","2","2"
"person-000855","宾哈","","Bimhal","male","accepted","ot-idgrp-otc-0505","ot","0","1","1"
"person-000856","比尼亚","","Binea","male","accepted","ot-idgrp-otc-0506","ot","0","2","2"
"person-000857","宾内","","Binnui","male","accepted","ot-idgrp-otc-0507","ot","0","1","1"
"person-000858","宾内","","Binnui","male","accepted","ot-idgrp-otc-0508","ot","0","1","1"
"person-000859","宾内","","Binnui","male","accepted","ot-idgrp-otc-0509","ot","0","1","1"
"person-000860","宾内","","Binnui","male","accepted","ot-idgrp-otc-0510","ot","0","1","1"
"person-000861","比沙","","Birsha","male","accepted","ot-idgrp-otc-0511","ot","0","1","1"
"person-000862","比施兰","","Bishlam","male","accepted","ot-idgrp-otc-0513","ot","0","1","1"
"person-000863","比提雅","","Bithiah","female","accepted","ot-idgrp-otc-0514","ot","0","1","1"
"person-000864","比斯他","","Biztha","male","accepted","ot-idgrp-otc-0515","ot","0","1","1"
"person-000865","波基路","","Bocheru","male","accepted","ot-idgrp-otc-0517","ot","0","2","2"
"person-000866","波罕","","Bohan","male","accepted","ot-idgrp-otc-0518","ot","0","2","2"
"person-000867","布基","","Bukki","male","accepted","ot-idgrp-otc-0519","ot","0","3","3"
"person-000868","布基","","Bukki","male","accepted","ot-idgrp-otc-0520","ot","0","1","1"
"person-000869","布基雅","","Bukkiah","male","accepted","ot-idgrp-otc-0521","ot","0","2","2"
"person-000870","布拿","","Bunah","male","accepted","ot-idgrp-otc-0522","ot","0","1","1"
"person-000871","布尼","","Bunni","male","accepted","ot-idgrp-otc-0523","ot","0","1","1"
"person-000872","布尼","","Bunni","male","accepted","ot-idgrp-otc-0524","ot","0","1","1"
"person-000873","布尼","","Bunni","male","accepted","ot-idgrp-otc-0525","ot","0","1","1"
"person-000874","布斯","","Buz","male","accepted","ot-idgrp-otc-0526","ot","0","1","1"
"person-000875","布斯","","Buz","male","accepted","ot-idgrp-otc-0527","ot","0","1","1"
"person-000876","布西","","Buzi","male","accepted","ot-idgrp-otc-0528","ot","0","1","1"
"person-000877","甲各","","Calcol","male","accepted","ot-idgrp-otc-0530","ot","0","1","1"
"person-000878","甲各","","Calcol","male","accepted","ot-idgrp-otc-0531","ot","0","1","1"
"person-000879","迦勒","","Caleb","male","accepted","ot-idgrp-otc-0532","ot","0","10","10"
"person-000880","迦勒","","Caleb","male","accepted","ot-idgrp-otc-0533","ot","0","29","29"
"person-000881","迦南","","Canaan","male","accepted","ot-idgrp-otc-0534","ot","0","9","9"
"person-000882","甲迦","","Carkas","male","accepted","ot-idgrp-otc-0536","ot","0","1","1"
"person-000883","迦米","","Carmi","male","accepted","ot-idgrp-otc-0537","ot","0","4","4"
"person-000884","迦米","","Carmi","male","accepted","ot-idgrp-otc-0538","ot","0","3","3"
"person-000885","甲示拿","","Carshena","male","accepted","ot-idgrp-otc-0539","ot","0","1","1"
"person-000886","基大老玛","","Chedorlaomer","male","accepted","ot-idgrp-otc-0540","ot","0","5","5"
"person-000887","基拉","","Chelal","male","accepted","ot-idgrp-otc-0541","ot","0","1","1"
"person-000888","基绿","","Chelub","male","accepted","ot-idgrp-otc-0542","ot","0","1","1"
"person-000889","基绿","","Chelub","male","accepted","ot-idgrp-otc-0543","ot","0","1","1"
"person-000890","基禄","","Cheluhi","male","accepted","ot-idgrp-otc-0544","ot","0","1","1"
"person-000891","基拿拿","","Chenaanah","male","accepted","ot-idgrp-otc-0545","ot","0","1","1"
"person-000892","基拿拿","","Chenaanah","male","accepted","ot-idgrp-otc-0546","ot","0","4","4"
"person-000893","基拿尼","","Chenani","male","accepted","ot-idgrp-otc-0547","ot","0","1","1"
"person-000894","基拿尼雅","","Chenaniah","male","accepted","ot-idgrp-otc-0548","ot","0","3","3"
"person-000895","基兰","","Cheran","male","accepted","ot-idgrp-otc-0549","ot","0","2","2"
"person-000896","基薛","","Chesed","male","accepted","ot-idgrp-otc-0550","ot","0","1","1"
"person-000897","基利押","","Chileab","male","accepted","ot-idgrp-otc-0551","ot","0","2","2"
"person-000898","基连","","Chilion","male","accepted","ot-idgrp-otc-0552","ot","0","3","3"
"person-000899","金罕","","Chimham","male","accepted","ot-idgrp-otc-0553","ot","0","3","3"
"person-000900","基斯伦","","Chislon","male","accepted","ot-idgrp-otc-0554","ot","0","1","1"
"person-000901","谷何西","","Col-hozeh","male","accepted","ot-idgrp-otc-0555","ot","0","1","1"
"person-000902","各荷西","","Col-hozeh","male","accepted","ot-idgrp-otc-0556","ot","0","1","1"
"person-000903","歌楠雅","","Conaniah","male","accepted","ot-idgrp-otc-0557","ot","0","3","3"
"person-000904","哥斯比","","Cozbi","female","accepted","ot-idgrp-otc-0558","ot","0","2","2"
"person-000905","古实","","Cush","male","accepted","ot-idgrp-otc-0559","ot","0","6","6"
"person-000906","古实","","Cush","male","accepted","ot-idgrp-otc-0560","ot","0","1","1"
"person-000907","古珊·利萨田","","Cushan-rishathaim","male","accepted","ot-idgrp-otc-0561","ot","0","2","2"
"person-000908","古示","","Cushi","male","accepted","ot-idgrp-otc-0562","ot","0","1","1"
"person-000909","古示","","Cushi","male","accepted","ot-idgrp-otc-0563","ot","0","1","1"
"person-000910","塞鲁士","","Cyrus","male","accepted","ot-idgrp-otc-0564","ot","0","19","19"
"person-000911","达分","","Dalphon","male","accepted","ot-idgrp-otc-0565","ot","0","1","1"
"person-000912","但","","Dan","male","accepted","ot-idgrp-otc-0566","ot","0","6","6"
"person-000913","但以理","","Daniel","male","accepted","ot-idgrp-otc-0568","ot","0","2","2"
"person-000914","大拉","","Dara","male","accepted","ot-idgrp-otc-0569","ot","0","1","1"
"person-000915","达大","","Darda","male","accepted","ot-idgrp-otc-0570","ot","0","1","1"
"person-000916","大流士","","Darius","male","accepted","ot-idgrp-otc-0571","ot","0","8","8"
"person-000917","大流士","","Darius","male","accepted","ot-idgrp-otc-0572","ot","0","16","16"
"person-000918","大流士","","Darius","male","accepted","ot-idgrp-otc-0573","ot","0","1","1"
"person-000919","达昆","","Darkon","male","accepted","ot-idgrp-otc-0574","ot","0","2","2"
"person-000920","大坍","","Dathan","male","accepted","ot-idgrp-otc-0575","ot","0","8","8"
"person-000921","底璧","","Debir","male","accepted","ot-idgrp-otc-0577","ot","0","1","1"
"person-000922","底波拉","","Deborah","female","accepted","ot-idgrp-otc-0578","ot","0","1","1"
"person-000923","底波拉","","Deborah","female","accepted","ot-idgrp-otc-0579","ot","0","9","9"
"person-000924","底但","","Dedan","male","accepted","ot-idgrp-otc-0580","ot","0","2","2"
"person-000925","底但","","Dedan","male","accepted","ot-idgrp-otc-0581","ot","0","2","2"
"person-000926","底甲","","Deker","male","accepted","ot-idgrp-otc-0582","ot","0","1","1"
"person-000927","第来雅","","Delaiah","male","accepted","ot-idgrp-otc-0583","ot","0","1","1"
"person-000928","第莱雅","","Delaiah","male","accepted","ot-idgrp-otc-0584","ot","0","1","1"
"person-000929","第来雅","","Delaiah","male","accepted","ot-idgrp-otc-0585","ot","0","2","2"
"person-000930","第莱雅","","Delaiah","male","accepted","ot-idgrp-otc-0586","ot","0","2","2"
"person-000931","第来雅","","Delaiah","male","accepted","ot-idgrp-otc-0587","ot","0","1","1"
"person-000932","大利拉","","Delilah","female","accepted","ot-idgrp-otc-0588","ot","0","6","6"
"person-000933","丢珥","","Deuel","male","accepted","ot-idgrp-otc-0589","ot","0","5","5"
"person-000934","滴拉音","","Diblaim","male","accepted","ot-idgrp-otc-0590","ot","0","1","1"
"person-000935","底伯利","","Dibri","male","accepted","ot-idgrp-otc-0591","ot","0","1","1"
"person-000936","德拉","","Diklah","male","accepted","ot-idgrp-otc-0592","ot","0","2","2"
"person-000937","底拿","","Dinah","female","accepted","ot-idgrp-otc-0593","ot","0","8","8"
"person-000938","底珊","","Dishan","male","accepted","ot-idgrp-otc-0595","ot","0","5","5"
"person-000939","底顺","","Dishon","male","accepted","ot-idgrp-otc-0596","ot","0","5","5"
"person-000940","底顺","","Dishon","male","accepted","ot-idgrp-otc-0597","ot","0","2","2"
"person-000941","多大瓦","","Dodavahu","male","accepted","ot-idgrp-otc-0598","ot","0","1","1"
"person-000942","朵多","","Dodo","male","accepted","ot-idgrp-otc-0599","ot","0","2","2"
"person-000943","朵多","","Dodo","male","accepted","ot-idgrp-otc-0600","ot","0","3","3"
"person-000944","朵多","","Dodo","male","accepted","ot-idgrp-otc-0601","ot","0","1","1"
"person-000945","多益","","Doeg","male","accepted","ot-idgrp-otc-0602","ot","0","5","5"
"person-000946","度玛","","Dumah","male","accepted","ot-idgrp-otc-0603","ot","0","2","2"
"person-000947","以巴录","","Ebal","male","accepted","ot-idgrp-otc-0604","ot","0","2","2"
"person-000948","以伯·米勒","","Ebed-melech","male","accepted","ot-idgrp-otc-0605","ot","0","6","6"
"person-000949","以别","","Ebed","male","accepted","ot-idgrp-otc-0606","ot","0","1","1"
"person-000950","以别","","Ebed","male","accepted","ot-idgrp-otc-0607","ot","0","5","5"
"person-000951","希伯","","Eber","male","accepted","ot-idgrp-otc-0608","ot","0","1","1"
"person-000952","希伯","","Eber","male","accepted","ot-idgrp-otc-0609","ot","0","1","1"
"person-000953","希伯","","Eber","male","accepted","ot-idgrp-otc-0610","ot","0","1","1"
"person-000954","希伯","","Eber","male","accepted","ot-idgrp-otc-0612","ot","0","1","1"
"person-000955","以比雅撒","","Ebiasaph","male","accepted","ot-idgrp-otc-0613","ot","0","5","5"
"person-000956","伊甸","","Eden","male","accepted","ot-idgrp-otc-0614","ot","0","1","1"
"person-000957","伊甸","","Eden","male","accepted","ot-idgrp-otc-0615","ot","0","1","1"
"person-000958","以得","","Eder","male","accepted","ot-idgrp-otc-0616","ot","0","2","2"
"person-000959","亚得","","Eder","male","accepted","ot-idgrp-otc-0617","ot","0","1","1"
"person-000960","以格拉","","Eglah","female","accepted","ot-idgrp-otc-0618","ot","0","2","2"
"person-000961","伊矶伦","","Eglon","male","accepted","ot-idgrp-otc-0619","ot","0","4","4"
"person-000962","麦西","","Egypt","male","accepted","ot-idgrp-otc-0620","ot","0","4","4"
"person-000963","以忽","","Ehud","male","accepted","ot-idgrp-otc-0621","ot","0","1","1"
"person-000964","以笏","","Ehud","male","accepted","ot-idgrp-otc-0622","ot","0","8","8"
"person-000965","以结","","Eker","male","accepted","ot-idgrp-otc-0623","ot","0","1","1"
"person-000966","以拉","","Ela","male","accepted","ot-idgrp-otc-0624","ot","0","1","1"
"person-000967","以拉","","Elah","male","accepted","ot-idgrp-otc-0625","ot","0","1","1"
"person-000968","以拉","","Elah","male","accepted","ot-idgrp-otc-0626","ot","0","1","1"
"person-000969","以拉","","Elah","male","accepted","ot-idgrp-otc-0627","ot","0","4","4"
"person-000970","以拉","","Elah","male","accepted","ot-idgrp-otc-0628","ot","0","4","4"
"person-000971","以拉","","Elah","male","accepted","ot-idgrp-otc-0629","ot","0","2","2"
"person-000972","以拦","","Elam","male","accepted","ot-idgrp-otc-0630","ot","0","1","1"
"person-000973","以拦","","Elam","male","accepted","ot-idgrp-otc-0631","ot","0","1","1"
"person-000974","以拦","","Elam","male","accepted","ot-idgrp-otc-0632","ot","0","7","7"
"person-000975","以拦","","Elam","male","accepted","ot-idgrp-otc-0633","ot","0","2","2"
"person-000976","以拦","","Elam","male","accepted","ot-idgrp-otc-0634","ot","0","1","1"
"person-000977","以拦","","Elam","male","accepted","ot-idgrp-otc-0635","ot","0","1","1"
"person-000978","以利亚撒","","Elasah","male","accepted","ot-idgrp-otc-0636","ot","0","1","1"
"person-000979","以利亚萨","","Elasah","male","accepted","ot-idgrp-otc-0637","ot","0","1","1"
"person-000980","以勒大","","Eldaah","male","accepted","ot-idgrp-otc-0638","ot","0","2","2"
