mention_id,person_id,passage,source_id,status
"mnt-0412","nt-people-0091","LUK 1:40","source:0002","accepted"
"mnt-0413","nt-people-0091","LUK 1:41","source:0002","accepted"
"mnt-0414","nt-people-0091","LUK 1:57","source:0002","accepted"
"mnt-0415","nt-people-0092","LUK 3:28","source:0002","accepted"
"mnt-0416","nt-people-0093","LUK 3:37","source:0002","accepted"
"mnt-0417","nt-people-0093","HEB 11:5","source:0002","accepted"
"mnt-0418","nt-people-0093","JUD 1:14","source:0002","accepted"
"mnt-0419","nt-people-0094","LUK 3:38","source:0002","accepted"
"mnt-0420","nt-people-0095","ROM 16:5","source:0002","accepted"
"mnt-0421","nt-people-0096","COL 1:7","source:0002","accepted"
"mnt-0422","nt-people-0096","COL 4:12","source:0002","accepted"
"mnt-0423","nt-people-0096","PHM 1:23","source:0002","accepted"
"mnt-0424","nt-people-0097","PHP 2:25","source:0002","accepted"
"mnt-0425","nt-people-0097","PHP 4:18","source:0002","accepted"
"mnt-0426","nt-people-0097","PHP 4:23","source:0002","accepted"
"mnt-0427","nt-people-0098","LUK 3:28","source:0002","accepted"
"mnt-0428","nt-people-0099","ACT 19:22","source:0002","accepted"
"mnt-0429","nt-people-0099","ROM 16:23","source:0002","accepted"
"mnt-0430","nt-people-0099","2TI 4:20","source:0002","accepted"
"mnt-0431","nt-people-0100","HEB 11:20","source:0002","accepted"
"mnt-0432","nt-people-0100","HEB 12:16","source:0002","accepted"
"mnt-0433","nt-people-0101","LUK 3:25","source:0002","accepted"
"mnt-0434","nt-people-0102","2TI 4:21","source:0002","accepted"
"mnt-0435","nt-people-0103","2TI 1:5","source:0002","accepted"
"mnt-0436","nt-people-0104","PHP 4:2","source:0002","accepted"
"mnt-0437","nt-people-0105","ACT 20:9","source:0002","accepted"
"mnt-0438","nt-people-0106","2CO 11:3","source:0002","accepted"
"mnt-0439","nt-people-0106","1TI 2:13","source:0002","accepted"
"mnt-0440","nt-people-0107","ACT 23:24","source:0002","accepted"
"mnt-0441","nt-people-0107","ACT 23:26","source:0002","accepted"
"mnt-0442","nt-people-0107","ACT 24:3","source:0002","accepted"
"mnt-0443","nt-people-0107","ACT 24:22","source:0002","accepted"
"mnt-0444","nt-people-0107","ACT 24:24","source:0002","accepted"
"mnt-0445","nt-people-0107","ACT 24:25","source:0002","accepted"
"mnt-0446","nt-people-0107","ACT 24:27","source:0002","accepted"
"mnt-0447","nt-people-0107","ACT 25:14","source:0002","accepted"
"mnt-0448","nt-people-0108","ACT 24:27","source:0002","accepted"
"mnt-0449","nt-people-0108","ACT 25:1","source:0002","accepted"
"mnt-0450","nt-people-0108","ACT 25:4","source:0002","accepted"
"mnt-0451","nt-people-0108","ACT 25:9","source:0002","accepted"
"mnt-0452","nt-people-0108","ACT 25:12","source:0002","accepted"
"mnt-0453","nt-people-0108","ACT 25:13","source:0002","accepted"
"mnt-0454","nt-people-0108","ACT 25:14","source:0002","accepted"
"mnt-0455","nt-people-0108","ACT 25:22","source:0002","accepted"
"mnt-0456","nt-people-0108","ACT 25:23","source:0002","accepted"
"mnt-0457","nt-people-0108","ACT 25:24","source:0002","accepted"
"mnt-0458","nt-people-0108","ACT 26:24","source:0002","accepted"
"mnt-0459","nt-people-0108","ACT 26:25","source:0002","accepted"
"mnt-0460","nt-people-0108","ACT 26:32","source:0002","accepted"
"mnt-0461","nt-people-0109","1CO 16:17","source:0002","accepted"
"mnt-0462","nt-people-0109","1CO 16:24","source:0002","accepted"
"mnt-0463","nt-people-0110","REV 7:5","source:0002","accepted"
"mnt-0464","nt-people-0111","3JN 1:1","source:0002","accepted"
"mnt-0465","nt-people-0112","ACT 19:29","source:0002","accepted"
"mnt-0466","nt-people-0113","ACT 20:4","source:0002","accepted"
"mnt-0467","nt-people-0114","ROM 16:23","source:0002","accepted"
"mnt-0468","nt-people-0114","1CO 1:14","source:0002","accepted"
"mnt-0469","nt-people-0115","ACT 18:12","source:0002","accepted"
"mnt-0470","nt-people-0115","ACT 18:14","source:0002","accepted"
"mnt-0471","nt-people-0115","ACT 18:17","source:0002","accepted"
"mnt-0472","nt-people-0116","ACT 5:34","source:0002","accepted"
"mnt-0473","nt-people-0116","ACT 22:3","source:0002","accepted"
"mnt-0474","nt-people-0117","HEB 11:32","source:0002","accepted"
"mnt-0475","nt-people-0118","GAL 4:24","source:0002","accepted"
"mnt-0476","nt-people-0118","GAL 4:25","source:0002","accepted"
"mnt-0477","nt-people-0119","ACT 7:16","source:0002","accepted"
"mnt-0478","nt-people-0120","LUK 3:23","source:0002","accepted"
"mnt-0479","nt-people-0121","ROM 16:14","source:0002","accepted"
"mnt-0480","nt-people-0122","ROM 16:14","source:0002","accepted"
"mnt-0481","nt-people-0123","2TI 1:15","source:0002","accepted"
"mnt-0482","nt-people-0124","ACT 12:1","source:0002","accepted"
"mnt-0483","nt-people-0124","ACT 12:6","source:0002","accepted"
"mnt-0484","nt-people-0124","ACT 12:11","source:0002","accepted"
"mnt-0485","nt-people-0124","ACT 12:19","source:0002","accepted"
"mnt-0486","nt-people-0124","ACT 12:20","source:0002","accepted"
"mnt-0487","nt-people-0124","ACT 12:21","source:0002","accepted"
"mnt-0488","nt-people-0125","MAT 14:1","source:0002","accepted"
"mnt-0489","nt-people-0125","MAT 14:3","source:0002","accepted"
"mnt-0490","nt-people-0125","MAT 14:6","source:0002","accepted"
"mnt-0491","nt-people-0125","MRK 6:14","source:0002","accepted"
"mnt-0492","nt-people-0125","MRK 6:16","source:0002","accepted"
"mnt-0493","nt-people-0125","MRK 6:17","source:0002","accepted"
"mnt-0494","nt-people-0125","MRK 6:18","source:0002","accepted"
"mnt-0495","nt-people-0125","MRK 6:20","source:0002","accepted"
"mnt-0496","nt-people-0125","MRK 6:21","source:0002","accepted"
"mnt-0497","nt-people-0125","MRK 6:22","source:0002","accepted"
"mnt-0498","nt-people-0125","MRK 8:15","source:0002","accepted"
"mnt-0499","nt-people-0125","LUK 3:1","source:0002","accepted"
"mnt-0500","nt-people-0125","LUK 3:19","source:0002","accepted"
"mnt-0501","nt-people-0125","LUK 8:3","source:0002","accepted"
"mnt-0502","nt-people-0125","LUK 9:7","source:0002","accepted"
"mnt-0503","nt-people-0125","LUK 9:9","source:0002","accepted"
"mnt-0504","nt-people-0125","LUK 13:31","source:0002","accepted"
"mnt-0505","nt-people-0125","LUK 23:7","source:0002","accepted"
"mnt-0506","nt-people-0125","LUK 23:8","source:0002","accepted"
"mnt-0507","nt-people-0125","LUK 23:11","source:0002","accepted"
"mnt-0508","nt-people-0125","LUK 23:12","source:0002","accepted"
"mnt-0509","nt-people-0125","LUK 23:15","source:0002","accepted"
"mnt-0510","nt-people-0125","ACT 4:27","source:0002","accepted"
"mnt-0511","nt-people-0125","ACT 13:1","source:0002","accepted"
"mnt-0512","nt-people-0126","MAT 2:1","source:0002","accepted"
"mnt-0513","nt-people-0126","MAT 2:3","source:0002","accepted"
"mnt-0514","nt-people-0126","MAT 2:7","source:0002","accepted"
"mnt-0515","nt-people-0126","MAT 2:12","source:0002","accepted"
"mnt-0516","nt-people-0126","MAT 2:13","source:0002","accepted"
"mnt-0517","nt-people-0126","MAT 2:15","source:0002","accepted"
"mnt-0518","nt-people-0126","MAT 2:16","source:0002","accepted"
"mnt-0519","nt-people-0126","MAT 2:19","source:0002","accepted"
"mnt-0520","nt-people-0126","MAT 2:22","source:0002","accepted"
"mnt-0521","nt-people-0126","LUK 1:5","source:0002","accepted"
"mnt-0522","nt-people-0126","ACT 23:35","source:0002","accepted"
"mnt-0523","nt-people-0127","MAT 14:3","source:0002","accepted"
"mnt-0524","nt-people-0127","MAT 14:6","source:0002","accepted"
"mnt-0525","nt-people-0127","MRK 6:17","source:0002","accepted"
"mnt-0526","nt-people-0127","MRK 6:19","source:0002","accepted"
"mnt-0527","nt-people-0127","MRK 6:22","source:0002","accepted"
"mnt-0528","nt-people-0127","LUK 3:19","source:0002","accepted"
"mnt-0529","nt-people-0128","ROM 16:11","source:0002","accepted"
"mnt-0530","nt-people-0129","MAT 1:9","source:0002","accepted"
"mnt-0531","nt-people-0129","MAT 1:10","source:0002","accepted"
"mnt-0532","nt-people-0131","ROM 9:25","source:0002","accepted"
"mnt-0533","nt-people-0132","1TI 1:20","source:0002","accepted"
"mnt-0534","nt-people-0132","2TI 2:17","source:0002","accepted"
"mnt-0535","nt-people-0133","MAT 1:2","source:0002","accepted"
"mnt-0536","nt-people-0133","MAT 8:11","source:0002","accepted"
"mnt-0537","nt-people-0133","MAT 22:32","source:0002","accepted"
"mnt-0538","nt-people-0133","MRK 12:26","source:0002","accepted"
"mnt-0539","nt-people-0133","LUK 3:34","source:0002","accepted"
"mnt-0540","nt-people-0133","LUK 13:28","source:0002","accepted"
"mnt-0541","nt-people-0133","LUK 20:37","source:0002","accepted"
"mnt-0542","nt-people-0133","ACT 3:13","source:0002","accepted"
"mnt-0543","nt-people-0133","ACT 7:8","source:0002","accepted"
"mnt-0544","nt-people-0133","ACT 7:32","source:0002","accepted"
"mnt-0545","nt-people-0133","ROM 9:7","source:0002","accepted"
"mnt-0546","nt-people-0133","ROM 9:10","source:0002","accepted"
"mnt-0547","nt-people-0133","GAL 4:28","source:0002","accepted"
"mnt-0548","nt-people-0133","HEB 11:9","source:0002","accepted"
"mnt-0549","nt-people-0133","HEB 11:17","source:0002","accepted"
"mnt-0550","nt-people-0133","HEB 11:18","source:0002","accepted"
"mnt-0551","nt-people-0133","HEB 11:20","source:0002","accepted"
"mnt-0552","nt-people-0133","JAS 2:21","source:0002","accepted"
"mnt-0553","nt-people-0134","MAT 3:3","source:0002","accepted"
"mnt-0554","nt-people-0134","MAT 4:14","source:0002","accepted"
"mnt-0555","nt-people-0134","MAT 8:17","source:0002","accepted"
"mnt-0556","nt-people-0134","MAT 12:17","source:0002","accepted"
"mnt-0557","nt-people-0134","MAT 13:14","source:0002","accepted"
"mnt-0558","nt-people-0134","MAT 15:7","source:0002","accepted"
"mnt-0559","nt-people-0134","MRK 1:2","source:0002","accepted"
"mnt-0560","nt-people-0134","MRK 7:6","source:0002","accepted"
"mnt-0561","nt-people-0134","LUK 3:4","source:0002","accepted"
"mnt-0562","nt-people-0134","LUK 4:17","source:0002","accepted"
"mnt-0563","nt-people-0134","JHN 1:23","source:0002","accepted"
"mnt-0564","nt-people-0134","JHN 12:38","source:0002","accepted"
"mnt-0565","nt-people-0134","JHN 12:39","source:0002","accepted"
"mnt-0566","nt-people-0134","JHN 12:41","source:0002","accepted"
"mnt-0567","nt-people-0134","ACT 8:28","source:0002","accepted"
"mnt-0568","nt-people-0134","ACT 8:30","source:0002","accepted"
"mnt-0569","nt-people-0134","ACT 28:25","source:0002","accepted"
"mnt-0570","nt-people-0134","ROM 9:27","source:0002","accepted"
"mnt-0571","nt-people-0134","ROM 9:29","source:0002","accepted"
"mnt-0572","nt-people-0134","ROM 10:16","source:0002","accepted"
"mnt-0573","nt-people-0134","ROM 10:20","source:0002","accepted"
"mnt-0574","nt-people-0134","ROM 15:12","source:0002","accepted"
"mnt-0575","nt-people-0135","MAT 1:2","source:0002","accepted"
"mnt-0576","nt-people-0135","MAT 8:11","source:0002","accepted"
"mnt-0577","nt-people-0135","MAT 22:32","source:0002","accepted"
"mnt-0578","nt-people-0135","MRK 12:26","source:0002","accepted"
"mnt-0579","nt-people-0135","LUK 1:33","source:0002","accepted"
"mnt-0580","nt-people-0135","LUK 3:34","source:0002","accepted"
"mnt-0581","nt-people-0135","LUK 13:28","source:0002","accepted"
"mnt-0582","nt-people-0135","LUK 20:37","source:0002","accepted"
"mnt-0583","nt-people-0135","JHN 4:5","source:0002","accepted"
"mnt-0584","nt-people-0135","JHN 4:6","source:0002","accepted"
"mnt-0585","nt-people-0135","JHN 4:12","source:0002","accepted"
"mnt-0586","nt-people-0135","ACT 3:13","source:0002","accepted"
"mnt-0587","nt-people-0135","ACT 7:8","source:0002","accepted"
"mnt-0588","nt-people-0135","ACT 7:12","source:0002","accepted"
"mnt-0589","nt-people-0135","ACT 7:14","source:0002","accepted"
"mnt-0590","nt-people-0135","ACT 7:15","source:0002","accepted"
"mnt-0591","nt-people-0135","ACT 7:32","source:0002","accepted"
"mnt-0592","nt-people-0135","ACT 7:46","source:0002","accepted"
"mnt-0593","nt-people-0135","ROM 9:13","source:0002","accepted"
"mnt-0594","nt-people-0135","ROM 11:26","source:0002","accepted"
"mnt-0595","nt-people-0135","HEB 11:9","source:0002","accepted"
"mnt-0596","nt-people-0135","HEB 11:20","source:0002","accepted"
"mnt-0597","nt-people-0135","HEB 11:21","source:0002","accepted"
"mnt-0598","nt-people-0137","MAT 1:15","source:0002","accepted"
"mnt-0599","nt-people-0137","MAT 1:16","source:0002","accepted"
"mnt-0600","nt-people-0138","MRK 5:22","source:0002","accepted"
"mnt-0601","nt-people-0138","LUK 8:41","source:0002","accepted"
"mnt-0602","nt-people-0139","2TI 3:8","source:0002","accepted"
"mnt-0603","nt-people-0140","LUK 6:16","source:0002","accepted"
"mnt-0604","nt-people-0140","ACT 1:13","source:0002","accepted"
"mnt-0605","nt-people-0141","MAT 10:3","source:0002","accepted"
"mnt-0606","nt-people-0141","MAT 27:56","source:0002","accepted"
"mnt-0607","nt-people-0141","MRK 3:18","source:0002","accepted"
"mnt-0608","nt-people-0141","MRK 15:40","source:0002","accepted"
"mnt-0609","nt-people-0141","MRK 16:1","source:0002","accepted"
"mnt-0610","nt-people-0141","LUK 6:15","source:0002","accepted"
"mnt-0611","nt-people-0141","LUK 24:10","source:0002","accepted"
"mnt-0612","nt-people-0141","ACT 1:13","source:0002","accepted"
"mnt-0613","nt-people-0142","MAT 13:55","source:0002","accepted"
"mnt-0614","nt-people-0142","MRK 6:3","source:0002","accepted"
"mnt-0615","nt-people-0142","ACT 12:17","source:0002","accepted"
"mnt-0616","nt-people-0142","ACT 15:13","source:0002","accepted"
"mnt-0617","nt-people-0142","ACT 21:18","source:0002","accepted"
"mnt-0618","nt-people-0142","1CO 15:7","source:0002","accepted"
"mnt-0619","nt-people-0142","GAL 1:19","source:0002","accepted"
"mnt-0620","nt-people-0142","GAL 2:9","source:0002","accepted"
"mnt-0621","nt-people-0142","GAL 2:12","source:0002","accepted"
"mnt-0622","nt-people-0142","JAS 1:1","source:0002","accepted"
"mnt-0623","nt-people-0142","JUD 1:1","source:0002","accepted"
"mnt-0624","nt-people-0143","MAT 4:21","source:0002","accepted"
"mnt-0625","nt-people-0143","MAT 10:2","source:0002","accepted"
"mnt-0626","nt-people-0143","MAT 17:1","source:0002","accepted"
"mnt-0627","nt-people-0143","MRK 1:19","source:0002","accepted"
"mnt-0628","nt-people-0143","MRK 1:29","source:0002","accepted"
"mnt-0629","nt-people-0143","MRK 3:17","source:0002","accepted"
"mnt-0630","nt-people-0143","MRK 5:37","source:0002","accepted"
"mnt-0631","nt-people-0143","MRK 9:2","source:0002","accepted"
"mnt-0632","nt-people-0143","MRK 10:35","source:0002","accepted"
"mnt-0633","nt-people-0143","MRK 10:41","source:0002","accepted"
"mnt-0634","nt-people-0143","MRK 13:3","source:0002","accepted"
"mnt-0635","nt-people-0143","MRK 14:33","source:0002","accepted"
"mnt-0636","nt-people-0143","LUK 5:10","source:0002","accepted"
"mnt-0637","nt-people-0143","LUK 6:14","source:0002","accepted"
"mnt-0638","nt-people-0143","LUK 8:51","source:0002","accepted"
"mnt-0639","nt-people-0143","LUK 9:28","source:0002","accepted"
"mnt-0640","nt-people-0143","LUK 9:54","source:0002","accepted"
"mnt-0641","nt-people-0143","ACT 1:13","source:0002","accepted"
"mnt-0642","nt-people-0143","ACT 12:2","source:0002","accepted"
"mnt-0643","nt-people-0144","LUK 3:24","source:0002","accepted"
"mnt-0644","nt-people-0145","2TI 3:8","source:0002","accepted"
"mnt-0645","nt-people-0146","LUK 3:37","source:0002","accepted"
"mnt-0646","nt-people-0147","ACT 17:5","source:0002","accepted"
"mnt-0647","nt-people-0147","ACT 17:6","source:0002","accepted"
"mnt-0648","nt-people-0147","ACT 17:7","source:0002","accepted"
"mnt-0649","nt-people-0147","ACT 17:9","source:0002","accepted"
"mnt-0650","nt-people-0147","ROM 16:21","source:0002","accepted"
"mnt-0651","nt-people-0149","MAT 1:11","source:0002","accepted"
"mnt-0652","nt-people-0149","MAT 1:12","source:0002","accepted"
"mnt-0653","nt-people-0150","MAT 23:35","source:0002","accepted"
"mnt-0654","nt-people-0151","MAT 1:8","source:0002","accepted"
"mnt-0655","nt-people-0152","MAT 1:8","source:0002","accepted"
"mnt-0656","nt-people-0153","HEB 11:32","source:0002","accepted"
"mnt-0657","nt-people-0154","MAT 16:14","source:0002","accepted"
"mnt-0658","nt-people-0154","MAT 2:17","source:0002","accepted"
"mnt-0659","nt-people-0154","MAT 27:9","source:0002","accepted"
"mnt-0660","nt-people-0155","MAT 1:5","source:0002","accepted"
"mnt-0661","nt-people-0155","MAT 1:6","source:0002","accepted"
"mnt-0662","nt-people-0155","LUK 3:32","source:0002","accepted"
"mnt-0663","nt-people-0155","ACT 13:22","source:0002","accepted"
"mnt-0664","nt-people-0155","ROM 15:12","source:0002","accepted"
"mnt-0665","nt-people-0156","MAT 1:1","source:0002","accepted"
"mnt-0666","nt-people-0156","MAT 1:16","source:0002","accepted"
"mnt-0667","nt-people-0156","MAT 1:18","source:0002","accepted"
"mnt-0668","nt-people-0156","MAT 1:21","source:0002","accepted"
"mnt-0669","nt-people-0156","MAT 1:25","source:0002","accepted"
"mnt-0670","nt-people-0156","MAT 2:1","source:0002","accepted"
"mnt-0671","nt-people-0156","MAT 3:13","source:0002","accepted"
"mnt-0672","nt-people-0156","MAT 3:15","source:0002","accepted"
"mnt-0673","nt-people-0156","MAT 3:16","source:0002","accepted"
"mnt-0674","nt-people-0156","MAT 4:1","source:0002","accepted"
"mnt-0675","nt-people-0156","MAT 4:7","source:0002","accepted"
"mnt-0676","nt-people-0156","MAT 4:10","source:0002","accepted"
"mnt-0677","nt-people-0156","MAT 4:17","source:0002","accepted"
"mnt-0678","nt-people-0156","MAT 7:28","source:0002","accepted"
"mnt-0679","nt-people-0156","MAT 8:3","source:0002","accepted"
"mnt-0680","nt-people-0156","MAT 8:4","source:0002","accepted"
"mnt-0681","nt-people-0156","MAT 8:10","source:0002","accepted"
"mnt-0682","nt-people-0156","MAT 8:13","source:0002","accepted"
"mnt-0683","nt-people-0156","MAT 8:14","source:0002","accepted"
"mnt-0684","nt-people-0156","MAT 8:18","source:0002","accepted"
"mnt-0685","nt-people-0156","MAT 8:20","source:0002","accepted"
"mnt-0686","nt-people-0156","MAT 8:22","source:0002","accepted"
"mnt-0687","nt-people-0156","MAT 8:34","source:0002","accepted"
"mnt-0688","nt-people-0156","MAT 9:2","source:0002","accepted"
"mnt-0689","nt-people-0156","MAT 9:4","source:0002","accepted"
"mnt-0690","nt-people-0156","MAT 9:9","source:0002","accepted"
"mnt-0691","nt-people-0156","MAT 9:10","source:0002","accepted"
"mnt-0692","nt-people-0156","MAT 9:15","source:0002","accepted"
"mnt-0693","nt-people-0156","MAT 9:19","source:0002","accepted"
"mnt-0694","nt-people-0156","MAT 9:22","source:0002","accepted"
"mnt-0695","nt-people-0156","MAT 9:23","source:0002","accepted"
"mnt-0696","nt-people-0156","MAT 9:27","source:0002","accepted"
"mnt-0697","nt-people-0156","MAT 9:28","source:0002","accepted"
"mnt-0698","nt-people-0156","MAT 9:30","source:0002","accepted"
"mnt-0699","nt-people-0156","MAT 9:35","source:0002","accepted"
"mnt-0700","nt-people-0156","MAT 10:5","source:0002","accepted"
"mnt-0701","nt-people-0156","MAT 11:1","source:0002","accepted"
